Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Krasnyj,https://2676270.ru/upload/iblock/3c6/416_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Krasnyj,Цвет,Красный,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/b88/417_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Goluboj,Цвет,Голубой,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Korichnevyj,https://2676270.ru/upload/iblock/dae/422_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Korichnevyj,Цвет,Коричневый,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Бирюза,https://2676270.ru/upload/iblock/6fa/423_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Бирюза,Цвет,Бирюза,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Rozovyj,https://2676270.ru/upload/iblock/5d8/425_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Rozovyj,Цвет,Розовый,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Бордо,https://2676270.ru/upload/iblock/39e/426_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Бордо,Цвет,Бордо,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/7b8/427_CAMELIA.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Goluboj,Цвет,Голубой,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА) Sinij,https://2676270.ru/upload/iblock/0de/428_CAMELIA_RGB.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variation,CAMELLIA (НОВИНКА) Sinij,Цвет,Синий,CAMELLIA (НОВИНКА)
ПРЯЖА > YARNART,CAMELLIA (НОВИНКА),https://2676270.ru/upload/iblock/7cc/camelia.jpg,"Состав: 70% Полиэстер, 30% Металлик, Длина нити: 20гр. 280мт., Вес упаковки: 200",360,visible,variable,CAMELLIA (НОВИНКА),Цвет,"Черный/золото, Желтый, Коричневый, Серый, Черный с золотом, Сиреневый, Красный, Голубой, Коричневый, Бирюза, Розовый, Бордо, Голубой, Синий",
ПРЯЖА > YARNART,CANARIAS Belyj,https://2676270.ru/upload/iblock/e71/0000.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 20гр. 230мт., Вес упаковки: 200",728,visible,variation,CANARIAS Belyj,Цвет,Белый,CANARIAS
ПРЯЖА > YARNART,CANARIAS Chernyj,https://2676270.ru/upload/iblock/c24/9999.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 20гр. 230мт., Вес упаковки: 200",728,visible,variation,CANARIAS Chernyj,Цвет,Черный,CANARIAS
ПРЯЖА > YARNART,CANARIAS,https://2676270.ru/upload/resize_cache/iblock/5d2/230_189_1/canarias.jpg,"Состав: 100% Мерсеризованный хлопок, Длина нити: 20гр. 230мт., Вес упаковки: 200",728,visible,variable,CANARIAS,Цвет,"Белый, Черный",
ПРЯЖА > YARNART,COLOR GARDEN rozovyj/goluboj/belyj,https://2676270.ru/upload/iblock/d5a/12.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 200мт., Вес упаковки: 500",855,visible,variation,COLOR GARDEN rozovyj/goluboj/belyj,Цвет,розовый/голубой/белый,COLOR GARDEN
ПРЯЖА > YARNART,COLOR GARDEN sirenevyj/rozovyj/belyj,https://2676270.ru/upload/iblock/edc/14.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 200мт., Вес упаковки: 500",855,visible,variation,COLOR GARDEN sirenevyj/rozovyj/belyj,Цвет,сиреневый/розовый/белый,COLOR GARDEN
ПРЯЖА > YARNART,COLOR GARDEN,https://2676270.ru/upload/resize_cache/iblock/005/230_189_1/colorgarden.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 200мт., Вес упаковки: 500",855,visible,variable,COLOR GARDEN,Цвет,"розовый/голубой/белый, сиреневый/розовый/белый",
ПРЯЖА > YARNART,COTTON SOFT Belyj,https://2676270.ru/upload/iblock/87a/cottonsoft_01.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Belyj,Цвет,Белый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Molochnyj,https://2676270.ru/upload/iblock/5b2/cottonsoft_003.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Molochnyj,Цвет,Молочный,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Беж,https://2676270.ru/upload/iblock/090/cottonsoft_05.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Беж,Цвет,Беж,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Беж,https://2676270.ru/upload/iblock/0d3/cottonsoft_07.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Беж,Цвет,Беж,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Zelenyj,https://2676270.ru/upload/iblock/745/cottonsoft_11.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Zelenyj,Цвет,Зеленый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Goluboj,https://2676270.ru/upload/iblock/e4e/cottonsoft_15.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Goluboj,Цвет,Голубой,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Джинс,https://2676270.ru/upload/iblock/72a/cottonsoft_17.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Джинс,Цвет,Джинс,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Sirenevyj,https://2676270.ru/upload/iblock/8f0/cottonsoft_19.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Sirenevyj,Цвет,Сиреневый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Rozovyj,https://2676270.ru/upload/iblock/f51/cottonsoft_20.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Rozovyj,Цвет,Розовый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Oranzhevyj,https://2676270.ru/upload/iblock/943/cottonsoft_023.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Oranzhevyj,Цвет,Оранжевый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Krasnyj,https://2676270.ru/upload/iblock/a06/cottonsoft_26.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Krasnyj,Цвет,Красный,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT T.seryj,https://2676270.ru/upload/iblock/c34/cottonsoft_28.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT T.seryj,Цвет,Т.серый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Morkovka,https://2676270.ru/upload/iblock/9e7/36552055_big.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Morkovka,Цвет,Морковка,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Zheltyj,https://2676270.ru/upload/iblock/1df/cottonsoft_35.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Zheltyj,Цвет,Желтый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Rozovyj,https://2676270.ru/upload/iblock/a90/cottonsoft_36.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Rozovyj,Цвет,Розовый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Korichnevyj,https://2676270.ru/upload/iblock/f51/cottonsoft_40.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Korichnevyj,Цвет,Коричневый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Malinovyj,https://2676270.ru/upload/iblock/459/cottonsoft_42.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Malinovyj,Цвет,Малиновый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Temno-seryj,https://2676270.ru/upload/iblock/c74/cottonsoft_45.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Temno-seryj,Цвет,Темно-серый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Seryj,https://2676270.ru/upload/iblock/f6b/cottonsoft_46.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Seryj,Цвет,Серый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Василек,https://2676270.ru/upload/iblock/e91/cottonsoft_47.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Василек,Цвет,Василек,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Беж,https://2676270.ru/upload/iblock/bfa/cottonsoft_48.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Беж,Цвет,Беж,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Seryj,https://2676270.ru/upload/iblock/f61/cottonsoft_49.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Seryj,Цвет,Серый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT fioletovyj,https://2676270.ru/upload/iblock/7d4/cottonsoft_50.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT fioletovyj,Цвет,фиолетовый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Krasnyj,https://2676270.ru/upload/iblock/0cc/cottonsoft_51.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Krasnyj,Цвет,Красный,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Zelenyj,https://2676270.ru/upload/iblock/3d4/cottonsoft_52.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Zelenyj,Цвет,Зеленый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Chernyj,https://2676270.ru/upload/iblock/377/cottonsoft_53.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Chernyj,Цвет,Черный,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT malinovyj,https://2676270.ru/upload/iblock/e23/59_COTTONSOFT_RGB.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT malinovyj,Цвет,малиновый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Salatovyj,https://2676270.ru/upload/iblock/945/60_COTTONSOFT_RGB.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Salatovyj,Цвет,Салатовый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Belyj,https://2676270.ru/upload/iblock/a48/62_COTTONSOFT.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Belyj,Цвет,Белый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Izumrud,https://2676270.ru/upload/iblock/973/63_COTTONSOFT.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Izumrud,Цвет,Изумруд,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Sirenevyj,https://2676270.ru/upload/iblock/639/cotton_soft_65.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Sirenevyj,Цвет,Сиреневый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Vinnyj,https://2676270.ru/upload/iblock/678/cotton_soft_66.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Vinnyj,Цвет,Винный,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Какао,https://2676270.ru/upload/iblock/7f7/cotton_soft_71.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Какао,Цвет,Какао,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Persik,https://2676270.ru/upload/iblock/644/cotton_soft_73.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Persik,Цвет,Персик,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Bledno-rozovyj,https://2676270.ru/upload/iblock/ef9/cotton_soft_74.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Bledno-rozovyj,Цвет,Бледно-розовый,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Svetlyj dzhins,https://2676270.ru/upload/iblock/207/cotton_soft_75.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Svetlyj dzhins,Цвет,Светлый джинс,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Бирюза,https://2676270.ru/upload/iblock/29c/cotton_soft_76.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Бирюза,Цвет,Бирюза,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT Беж,https://2676270.ru/upload/iblock/7f8/cotton_soft_87.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variation,COTTON SOFT Беж,Цвет,Беж,COTTON SOFT
ПРЯЖА > YARNART,COTTON SOFT,https://2676270.ru/upload/resize_cache/iblock/16a/230_189_1/cottonsoft_yumak.jpg,"Состав: 55% Хлопок, 45% Полиакрил, Длина нити: 100гр. 600мт., Вес упаковки: 500",990,visible,variable,COTTON SOFT,Цвет,"Белый, Молочный, Беж, Беж, Зеленый, Голубой, Джинс, Сиреневый, Розовый, Оранжевый, Красный, Т.серый, Морковка, Желтый, Розовый, Коричневый, Малиновый, Темно-серый, Серый, Василек, Беж, Серый, фиолетовый, Красный, Зеленый, Черный, малиновый, Салатовый, Белый, Изумруд, Сиреневый, Винный, Какао, Персик, Бледно-розовый, Светлый джинс, Бирюза, Беж",
ПРЯЖА > YARNART,CRAZY COLOR bezh/belyj,https://2676270.ru/upload/iblock/f1d/110.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR bezh/belyj,Цвет,беж/белый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Zelenyj,https://2676270.ru/upload/iblock/7bc/115.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Zelenyj,Цвет,Зеленый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR goluboj/seryj,https://2676270.ru/upload/iblock/c3b/134.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR goluboj/seryj,Цвет,голубой/серый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Bordovyj/rozovyj,https://2676270.ru/upload/iblock/d7f/136.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Bordovyj/rozovyj,Цвет,Бордовый/розовый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR seryj,https://2676270.ru/upload/iblock/5c9/137.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR seryj,Цвет,серый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Korichnevyj/bezh,https://2676270.ru/upload/iblock/540/138.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Korichnevyj/bezh,Цвет,Коричневый/беж,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Bezh/molochnyj,https://2676270.ru/upload/iblock/037/139.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Bezh/molochnyj,Цвет,Беж/молочный,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR seryj/bezhevyj,https://2676270.ru/upload/iblock/6a4/142.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR seryj/bezhevyj,Цвет,серый/бежевый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR seryj/korichnevyj/belyj,https://2676270.ru/upload/iblock/f0c/145.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR seryj/korichnevyj/belyj,Цвет,серый/коричневый/белый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Sirenevyj,https://2676270.ru/upload/iblock/71a/146.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Sirenevyj,Цвет,Сиреневый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 155,https://2676270.ru/upload/iblock/0e3/crazycolor_155.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 155,Цвет,155,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Krasnyj/chernyj/bezh,https://2676270.ru/upload/iblock/d4a/crazycolor_156.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Krasnyj/chernyj/bezh,Цвет,Красный/черный/беж,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR seryj/bezhevyj,https://2676270.ru/upload/iblock/9e6/crazycolor_158.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR seryj/bezhevyj,Цвет,серый/бежевый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 159,https://2676270.ru/upload/iblock/aba/crazycolor_159.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 159,Цвет,159,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR zelen'/seryj/bezh,https://2676270.ru/upload/iblock/c8c/15999.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR zelen'/seryj/bezh,Цвет,зелень/серый/беж,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 163,https://2676270.ru/upload/iblock/a69/crazycolor_163.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 163,Цвет,163,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 165,https://2676270.ru/upload/iblock/fe2/crazycolor_165.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 165,Цвет,165,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Belyj/zelenyj/chernyj,https://2676270.ru/upload/iblock/d75/crazycolor_166.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Belyj/zelenyj/chernyj,Цвет,Белый/зеленый/черный,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 167,https://2676270.ru/upload/iblock/ba0/crazycolor_167.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 167,Цвет,167,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 168,https://2676270.ru/upload/iblock/f1c/crazycolor_168.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 168,Цвет,168,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR 170,https://2676270.ru/upload/iblock/420/crazycolor_170.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR 170,Цвет,170,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Korichnevyj/seryj,https://2676270.ru/upload/iblock/4b8/CRAZY_COLOR_171.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Korichnevyj/seryj,Цвет,Коричневый/серый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Malinovyj/haki/rozovyj,https://2676270.ru/upload/iblock/ef2/CRAZY_COLOR_172.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Malinovyj/haki/rozovyj,Цвет,Малиновый/хаки/розовый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Chernyj/goluboj,https://2676270.ru/upload/iblock/012/CRAZY_COLOR_174.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Chernyj/goluboj,Цвет,Черный/голубой,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Goluboj/birjuza/pesok/siren',https://2676270.ru/upload/iblock/934/CRAZY_COLOR_175.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Goluboj/birjuza/pesok/siren',Цвет,Голубой/бирюза/песок/сирень,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Rozovyj/seryj/malinovyj,https://2676270.ru/upload/iblock/158/CRAZY_COLOR_176.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Rozovyj/seryj/malinovyj,Цвет,Розовый/серый/малиновый,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR бирюза/салат/баклажан,https://2676270.ru/upload/iblock/340/CRAZY_COLOR_178.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR бирюза/салат/баклажан,Цвет,бирюза/салат/баклажан,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Bezhevyj/sirenevyj/goluboj,https://2676270.ru/upload/iblock/31c/CRAZY_COLOR_179.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Bezhevyj/sirenevyj/goluboj,Цвет,Бежевый/сиреневый/голубой,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Zheltyj/bezhevyj/goluboj,https://2676270.ru/upload/iblock/074/CRAZY_COLOR_180.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Zheltyj/bezhevyj/goluboj,Цвет,Желтый/бежевый/голубой,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR Fioletovyj/seryj/izumrud,https://2676270.ru/upload/iblock/073/CRAZY_COLOR_181.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR Fioletovyj/seryj/izumrud,Цвет,Фиолетовый/серый/изумруд,CRAZY COLOR
ПРЯЖА > YARNART,CRAZY COLOR seryj,https://2676270.ru/upload/iblock/631/652.jpg,"Состав: 25% Шерсть, 75% Акрил, Длина нити: 100гр. 260мт., Вес упаковки: 500",990,visible,variation,CRAZY COLOR seryj,Цвет,серый,CRAZY COLOR
