Категории,Имя,Изображения,Описание,Базовая цена,Видимость в каталоге,Type,SKU,Attribute 1 name,Attribute 1 value(s),parent
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Sirenevyj,https://2676270.ru/upload/iblock/c33/15792661837244.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Sirenevyj,Цвет,Сиреневый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Горчица,https://2676270.ru/upload/iblock/052/15792664987358.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Горчица,Цвет,Горчица,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Malinovyj,https://2676270.ru/upload/iblock/130/15792661977367.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Malinovyj,Цвет,Малиновый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Мята,https://2676270.ru/upload/iblock/dd0/15792664787369.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Мята,Цвет,Мята,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Birjuzovyj,https://2676270.ru/upload/iblock/f3c/15792661627370.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Birjuzovyj,Цвет,Бирюзовый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/ca3/15792661567371.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Goluboj,Цвет,Голубой,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Olivkovyj,https://2676270.ru/upload/iblock/77e/15792664847374.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Olivkovyj,Цвет,Оливковый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Bezhevyj,https://2676270.ru/upload/iblock/7b9/15792664907375.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Bezhevyj,Цвет,Бежевый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Слива,https://2676270.ru/upload/iblock/3cc/15792661757377.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Слива,Цвет,Слива,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Sirenevyj,https://2676270.ru/upload/iblock/f9f/15792661697378.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Sirenevyj,Цвет,Сиреневый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/4db/15792661507379.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Goluboj,Цвет,Голубой,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Seryj,https://2676270.ru/upload/iblock/8d5/15792662567380.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Seryj,Цвет,Серый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Krasnyj,https://2676270.ru/upload/iblock/03c/15792662327381.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Krasnyj,Цвет,Красный,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА) Oranzhevyj,https://2676270.ru/upload/iblock/856/15792662457413.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variation,DİVA OMBRE BATİK (НОВИНКА) Oranzhevyj,Цвет,Оранжевый,DİVA OMBRE BATİK (НОВИНКА)
ПРЯЖА > ALIZE,DİVA OMBRE BATİK (НОВИНКА),https://2676270.ru/upload/resize_cache/iblock/263/230_189_1/157926756672442.jpg,"Состав: 100% Microfiber Acrylic, Длина нити: 250 гр.- 875м., Вес упаковки: 500 гр.",938,visible,variable,DİVA OMBRE BATİK (НОВИНКА),Цвет,"Сиреневый, Горчица, Малиновый, Мята, Бирюзовый, Голубой, Оливковый, Бежевый, Слива, Сиреневый, Голубой, Серый, Красный, Оранжевый",
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Molochnyj,https://2676270.ru/upload/iblock/d53/154902493101.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Molochnyj,Цвет,Молочный,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Беж,https://2676270.ru/upload/iblock/454/154902549105.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Беж,Цвет,Беж,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Belyj,https://2676270.ru/upload/iblock/18a/15490241221055.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Belyj,Цвет,Белый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Medovyj,https://2676270.ru/upload/iblock/335/1549264084160.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Medovyj,Цвет,Медовый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Seryj,https://2676270.ru/upload/iblock/075/155133938821.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Seryj,Цвет,Серый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Jarko-olivkovyj,https://2676270.ru/upload/iblock/fd2/1551277905255.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Jarko-olivkovyj,Цвет,Ярко-оливковый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Korichnevyj,https://2676270.ru/upload/iblock/9fd/155126538926.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Korichnevyj,Цвет,Коричневый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Хаки,https://2676270.ru/upload/iblock/49e/1549027826273.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Хаки,Цвет,Хаки,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Karamel',https://2676270.ru/upload/iblock/94f/1549025366298.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Karamel',Цвет,Карамель,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Goluboj,https://2676270.ru/upload/iblock/2c9/1551270643303.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Goluboj,Цвет,Голубой,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Svetlo-rozovyj,https://2676270.ru/upload/iblock/cad/155126745332.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Svetlo-rozovyj,Цвет,Светло-розовый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Elektrik,https://2676270.ru/upload/iblock/4c6/1551268173360.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Elektrik,Цвет,Электрик,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Zelenaja mjata,https://2676270.ru/upload/iblock/a33/1551337198375.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Zelenaja mjata,Цвет,Зеленая мята,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Kofejnaja karamel',https://2676270.ru/upload/iblock/502/1549265032397.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Kofejnaja karamel',Цвет,Кофейная карамель,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Lilovyj,https://2676270.ru/upload/iblock/3b8/1551267628474.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Lilovyj,Цвет,Лиловый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Fioletovyj,https://2676270.ru/upload/iblock/40e/1551267763475.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Fioletovyj,Цвет,Фиолетовый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Svetlo-goluboj,https://2676270.ru/upload/iblock/5c3/1551271880480.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Svetlo-goluboj,Цвет,Светло-голубой,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Svetlo-zelenyj,https://2676270.ru/upload/iblock/709/1551277778482.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Svetlo-zelenyj,Цвет,Светло-зеленый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Svetlaja fistashka,https://2676270.ru/upload/iblock/870/1551337323503.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Svetlaja fistashka,Цвет,Светлая фисташка,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Limon,https://2676270.ru/upload/iblock/395/1551337956509.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Limon,Цвет,Лимон,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Temnyj imbir' (korichnevyj),https://2676270.ru/upload/iblock/401/1549028651525.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Temnyj imbir' (korichnevyj),Цвет,Темный имбирь (коричневый),DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Krasnyj,https://2676270.ru/upload/iblock/de1/155126560556.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Krasnyj,Цвет,Красный,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Chernyj,https://2676270.ru/upload/iblock/482/154902804860.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Chernyj,Цвет,Черный,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Svetlo-molochnyj,https://2676270.ru/upload/iblock/de7/154926284262.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Svetlo-molochnyj,Цвет,Светло-молочный,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Sredne-seryj,https://2676270.ru/upload/iblock/d82/157926797987.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Sredne-seryj,Цвет,Средне-серый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА) Rozovyj,https://2676270.ru/upload/iblock/a61/155125983698.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variation,DİVA PLUS (НОВИНКА) Rozovyj,Цвет,Розовый,DİVA PLUS (НОВИНКА)
ПРЯЖА > ALIZE,DİVA PLUS (НОВИНКА),https://2676270.ru/upload/resize_cache/iblock/4e2/230_189_1/1549692976mybaby_yumak_copy.jpg,"Состав: 100% Mикрофибра Aкрил, Длина нити: 100 гр. - 220 м., Вес упаковки: 500 гр.",675,visible,variable,DİVA PLUS (НОВИНКА),Цвет,"Молочный, Беж, Белый, Медовый, Серый, Ярко-оливковый, Коричневый, Хаки, Карамель, Голубой, Светло-розовый, Электрик, Зеленая мята, Кофейная карамель, Лиловый, Фиолетовый, Светло-голубой, Светло-зеленый, Светлая фисташка, Лимон, Темный имбирь (коричневый), Красный, Черный, Светло-молочный, Средне-серый, Розовый",
ПРЯЖА > ALIZE,DIVA STRETCH Пломбир,https://2676270.ru/upload/iblock/75e/EXTRA_1_cd1084blu1086hlp1083aft1086wxa1095cxn1085tto1099ard1081u.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Пломбир,Цвет,Пломбир,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Petrol'nyj,https://2676270.ru/upload/iblock/2f3/1343916950diva_125.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Petrol'nyj,Цвет,Петрольный,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH elektrik,https://2676270.ru/upload/iblock/9a1/1360138911diva_132.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH elektrik,Цвет,электрик,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Беж,https://2676270.ru/upload/iblock/5ca/1343916343diva_167.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Беж,Цвет,Беж,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Rozovyj,https://2676270.ru/upload/iblock/68e/1343916557diva_178.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Rozovyj,Цвет,Розовый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Zelenyj,https://2676270.ru/upload/iblock/d85/1360139637diva_210.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Zelenyj,Цвет,Зеленый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Seryj,https://2676270.ru/upload/iblock/2aa/1343916355diva_348.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Seryj,Цвет,Серый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH goluboj,https://2676270.ru/upload/iblock/992/1343916373diva_350.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH goluboj,Цвет,голубой,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Temnyj dzhins,https://2676270.ru/upload/iblock/55c/1360138930diva_353.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Temnyj dzhins,Цвет,Темный джинс,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Терракот,https://2676270.ru/upload/iblock/e19/158108471536-2_copy.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Терракот,Цвет,Терракот,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Svetlo-rozovyj,https://2676270.ru/upload/iblock/d24/1548945752diva_363.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Svetlo-rozovyj,Цвет,Светло-розовый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Svetlo-bezhevyj,https://2676270.ru/upload/iblock/158/1554288759diva_368.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Svetlo-bezhevyj,Цвет,Светло-бежевый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Oranzhevyj,https://2676270.ru/upload/iblock/28e/158108434837_copy.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Oranzhevyj,Цвет,Оранжевый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Birjuzovyj,https://2676270.ru/upload/iblock/52f/1360138943diva_376.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Birjuzovyj,Цвет,Бирюзовый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Пудра,https://2676270.ru/upload/iblock/469/1343916270diva_382.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Пудра,Цвет,Пудра,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH alyj,https://2676270.ru/upload/iblock/950/1375256494diva_407.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH alyj,Цвет,алый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH zheltyj,https://2676270.ru/upload/iblock/42c/1360139926diva_488.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH zheltyj,Цвет,желтый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Lilovyj,https://2676270.ru/upload/iblock/92b/1580987959diva_505.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Lilovyj,Цвет,Лиловый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Belyj,https://2676270.ru/upload/iblock/7ca/1343916224diva_55.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Belyj,Цвет,Белый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Chernyj,https://2676270.ru/upload/iblock/b86/1343916708diva_60.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Chernyj,Цвет,Черный,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Izumrud,https://2676270.ru/upload/iblock/914/1375256480diva_610.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Izumrud,Цвет,Изумруд,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Zelenyj neon,https://2676270.ru/upload/iblock/b78/1360139853diva_612.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Zelenyj neon,Цвет,Зеленый неон,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Korallovyj,https://2676270.ru/upload/iblock/a9a/1360139995diva_619.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Korallovyj,Цвет,Коралловый,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH Molochnyj,https://2676270.ru/upload/iblock/d0e/1343916255diva_62.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variation,DIVA STRETCH Molochnyj,Цвет,Молочный,DIVA STRETCH
ПРЯЖА > ALIZE,DIVA STRETCH,https://2676270.ru/upload/resize_cache/iblock/e66/230_189_1/1357746351diva_yumak.jpg,"Состав: 8% ПБТ эластик, 92% Микрофбира акрил, Длина нити: 100гр. 400мт., Вес упаковки: 500",938,visible,variable,DIVA STRETCH,Цвет,"Пломбир, Петрольный, электрик, Беж, Розовый, Зеленый, Серый, голубой, Темный джинс, Терракот, Светло-розовый, Светло-бежевый, Оранжевый, Бирюзовый, Пудра, алый, желтый, Лиловый, Белый, Черный, Изумруд, Зеленый неон, Коралловый, Молочный",
ПРЯЖА > ALIZE,ECOLANA Krasnyj,https://2676270.ru/upload/iblock/781/1375108466cashmira_56.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Krasnyj,Цвет,Красный,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Svetlo-petrol'nyj,https://2676270.ru/upload/iblock/423/1343986109ecolana_294.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Svetlo-petrol'nyj,Цвет,Светло-петрольный,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Purpurnyj,https://2676270.ru/upload/iblock/dd1/1343986907ecolana_325.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Purpurnyj,Цвет,Пурпурный,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Bordovyj,https://2676270.ru/upload/iblock/b0a/1343986721ecolana_327.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Bordovyj,Цвет,Бордовый,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Goluboj,https://2676270.ru/upload/iblock/f55/1343987003ecolana_594.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Goluboj,Цвет,Голубой,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Chernyj,https://2676270.ru/upload/iblock/16f/1343986628ecolana_60.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Chernyj,Цвет,Черный,ECOLANA
ПРЯЖА > ALIZE,ECOLANA Korichnevyj,https://2676270.ru/upload/iblock/713/1538483890222.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variation,ECOLANA Korichnevyj,Цвет,Коричневый,ECOLANA
ПРЯЖА > ALIZE,ECOLANA,https://2676270.ru/upload/resize_cache/iblock/723/230_189_1/1358239463ecolana_yumak.jpg,"Состав: 100% Шерсть, Длина нити: 100 гр. - 220 мт., Вес упаковки: 500 гр.",1500,visible,variable,ECOLANA,Цвет,"Красный, Светло-петрольный, Пурпурный, Бордовый, Голубой, Черный, Коричневый",
ПРЯЖА > ALIZE,EXTRA (НОВИНКА) Пломбир,https://2676270.ru/upload/iblock/8ac/EXTRA_1_br1084mht1086vsc1083igh1086sfk1095xht1085hvq1099rcc1081z.jpg,"Состав: 90% Aкрил - 10% Шерсть, Длина нити: 100 г - 220 м, Вес упаковки: 500 гр.",592,visible,variation,EXTRA (НОВИНКА) Пломбир,Цвет,Пломбир,EXTRA (НОВИНКА)
